prompt_id,split,template_id,structure,unordered_name_pair_id,pair_orientation,io_name,s_name,prompt,answer,counterfactual_answer,answer_token_id,counterfactual_token_id
phase6_prompt_874e8bc6be7b9b9d,train,p6_abba_library,ABBA,phase6_train_pair_0cb59f76f0d7aaf0,not_applicable,Michael,Thomas,"At the library, Michael met Thomas. When the doors closed, Thomas handed the borrowed novel to",Michael,Thomas,3899,5658
phase6_prompt_96c593a98a5ffc40,train,p6_abba_library,ABBA,phase6_train_pair_c446a5d184eda9a4,not_applicable,Harper,Amanda,"At the library, Harper met Amanda. When the doors closed, Amanda handed the borrowed novel to",Harper,Amanda,12686,23040
phase6_prompt_a621ffa9e922e54f,train,p6_abba_library,ABBA,phase6_train_pair_457ad5a058bb4509,not_applicable,Crystal,Lily,"At the library, Crystal met Lily. When the doors closed, Lily handed the borrowed novel to",Crystal,Lily,12969,20037
phase6_prompt_aa53ce4509c7ac62,train,p6_abba_library,ABBA,phase6_train_pair_aa688ea407a76e8d,not_applicable,Naomi,Michael,"At the library, Naomi met Michael. When the doors closed, Michael handed the borrowed novel to",Naomi,Michael,40474,3899
phase6_prompt_ba9da8be8989871c,train,p6_abba_library,ABBA,phase6_train_pair_4aec8ec1c10014a3,not_applicable,Michael,Crystal,"At the library, Michael met Crystal. When the doors closed, Crystal handed the borrowed novel to",Michael,Crystal,3899,12969
phase6_prompt_c1a67133f791c99a,train,p6_abba_library,ABBA,phase6_train_pair_5cac6b1d3117caa9,not_applicable,Amanda,Jennifer,"At the library, Amanda met Jennifer. When the doors closed, Jennifer handed the borrowed novel to",Amanda,Jennifer,23040,16348
phase6_prompt_e8009cacd33acce8,train,p6_abba_library,ABBA,phase6_train_pair_755cccd5a8db4722,not_applicable,Lily,Olivia,"At the library, Lily met Olivia. When the doors closed, Olivia handed the borrowed novel to",Lily,Olivia,20037,33911
phase6_prompt_f272907336809603,train,p6_abba_library,ABBA,phase6_train_pair_dc7e77e10bb40985,not_applicable,Thomas,Lucy,"At the library, Thomas met Lucy. When the doors closed, Lucy handed the borrowed novel to",Thomas,Lucy,5658,22162
phase6_prompt_06cb9c0a98f0e226,train,p6_abba_museum,ABBA,phase6_train_pair_e0584833cfc1ccaf,not_applicable,Lucy,Mary,"At the museum, Lucy spoke with Mary. Later, Mary offered the exhibit guide to",Lucy,Mary,22162,5335
phase6_prompt_1028470b1ff5ce7a,train,p6_abba_museum,ABBA,phase6_train_pair_c47dd8dcefdd869a,not_applicable,Thomas,Jennifer,"At the museum, Thomas spoke with Jennifer. Later, Jennifer offered the exhibit guide to",Thomas,Jennifer,5658,16348
phase6_prompt_3c2faa44d6cfff2e,train,p6_abba_museum,ABBA,phase6_train_pair_4d22cc70c927c3b4,not_applicable,Thomas,Michael,"At the museum, Thomas spoke with Michael. Later, Michael offered the exhibit guide to",Thomas,Michael,5658,3899
phase6_prompt_3d77996bdf222b21,train,p6_abba_museum,ABBA,phase6_train_pair_755cccd5a8db4722,not_applicable,Lily,Olivia,"At the museum, Lily spoke with Olivia. Later, Olivia offered the exhibit guide to",Lily,Olivia,20037,33911
phase6_prompt_43e4262da84af974,train,p6_abba_museum,ABBA,phase6_train_pair_82320a452dff8e52,not_applicable,Lily,Naomi,"At the museum, Lily spoke with Naomi. Later, Naomi offered the exhibit guide to",Lily,Naomi,20037,40474
phase6_prompt_45495e8da6173cdb,train,p6_abba_museum,ABBA,phase6_train_pair_2abc5255df6dd75b,not_applicable,Lily,Crystal,"At the museum, Lily spoke with Crystal. Later, Crystal offered the exhibit guide to",Lily,Crystal,20037,12969
phase6_prompt_522585a9d22a1d2a,train,p6_abba_museum,ABBA,phase6_train_pair_a83f57603b76b131,not_applicable,Michael,Jennifer,"At the museum, Michael spoke with Jennifer. Later, Jennifer offered the exhibit guide to",Michael,Jennifer,3899,16348
phase6_prompt_5b08acf4697c9b96,train,p6_abba_museum,ABBA,phase6_train_pair_39f0f4b7e3539292,not_applicable,Mary,Lucy,"At the museum, Mary spoke with Lucy. Later, Lucy offered the exhibit guide to",Mary,Lucy,5335,22162
phase6_prompt_6f2a2adbec6e149d,train,p6_abba_museum,ABBA,phase6_train_pair_3f9285cfd2e59bd7,not_applicable,Lily,Harper,"At the museum, Lily spoke with Harper. Later, Harper offered the exhibit guide to",Lily,Harper,20037,12686
phase6_prompt_735a1e6545b7fa52,train,p6_abba_museum,ABBA,phase6_train_pair_118c6e41e82d5651,not_applicable,Mary,Naomi,"At the museum, Mary spoke with Naomi. Later, Naomi offered the exhibit guide to",Mary,Naomi,5335,40474
phase6_prompt_8b4804b3c0187e68,train,p6_abba_museum,ABBA,phase6_train_pair_e68c610dc65be0d7,not_applicable,Andrew,Michael,"At the museum, Andrew spoke with Michael. Later, Michael offered the exhibit guide to",Andrew,Michael,6858,3899
phase6_prompt_8bc2e9e6e931aee2,train,p6_abba_museum,ABBA,phase6_train_pair_c8960cbf7a7a9bfb,not_applicable,Naomi,Crystal,"At the museum, Naomi spoke with Crystal. Later, Crystal offered the exhibit guide to",Naomi,Crystal,40474,12969
phase6_prompt_8ca7c22aced4029b,train,p6_abba_museum,ABBA,phase6_train_pair_fc3bf4207af0736c,not_applicable,Andrew,Thomas,"At the museum, Andrew spoke with Thomas. Later, Thomas offered the exhibit guide to",Andrew,Thomas,6858,5658
phase6_prompt_8e8d42d6c17b719f,train,p6_abba_museum,ABBA,phase6_train_pair_6ff6566ef8e1d8a4,not_applicable,Thomas,Harper,"At the museum, Thomas spoke with Harper. Later, Harper offered the exhibit guide to",Thomas,Harper,5658,12686
phase6_prompt_9091979dbc0d8828,train,p6_abba_museum,ABBA,phase6_train_pair_a08a15b1abb0b022,not_applicable,Naomi,Jennifer,"At the museum, Naomi spoke with Jennifer. Later, Jennifer offered the exhibit guide to",Naomi,Jennifer,40474,16348
phase6_prompt_92121e85c5acd60d,train,p6_abba_museum,ABBA,phase6_train_pair_016009d861756238,not_applicable,Jennifer,Lily,"At the museum, Jennifer spoke with Lily. Later, Lily offered the exhibit guide to",Jennifer,Lily,16348,20037
phase6_prompt_aa6688acc70cc378,train,p6_abba_museum,ABBA,phase6_train_pair_f0bb54171b45eefa,not_applicable,Amanda,Andrew,"At the museum, Amanda spoke with Andrew. Later, Andrew offered the exhibit guide to",Amanda,Andrew,23040,6858
phase6_prompt_b203ef3d1b937c66,train,p6_abba_museum,ABBA,phase6_train_pair_49cc19519e786819,not_applicable,Olivia,Lucy,"At the museum, Olivia spoke with Lucy. Later, Lucy offered the exhibit guide to",Olivia,Lucy,33911,22162
phase6_prompt_b569bc7accd27025,train,p6_abba_museum,ABBA,phase6_train_pair_e90e5716bb3a3bf0,not_applicable,Olivia,Michael,"At the museum, Olivia spoke with Michael. Later, Michael offered the exhibit guide to",Olivia,Michael,33911,3899
phase6_prompt_bfac0d0aeefec9f6,train,p6_abba_museum,ABBA,phase6_train_pair_44b4519d73b4239b,not_applicable,Crystal,Jennifer,"At the museum, Crystal spoke with Jennifer. Later, Jennifer offered the exhibit guide to",Crystal,Jennifer,12969,16348
phase6_prompt_c836f3e21e4d1cbb,train,p6_abba_museum,ABBA,phase6_train_pair_0df12497c7da3f0e,not_applicable,Mary,Amanda,"At the museum, Mary spoke with Amanda. Later, Amanda offered the exhibit guide to",Mary,Amanda,5335,23040
phase6_prompt_cc611fe035a2265d,train,p6_abba_museum,ABBA,phase6_train_pair_e3fee7a7a7b51ba4,not_applicable,Jennifer,Crystal,"At the museum, Jennifer spoke with Crystal. Later, Crystal offered the exhibit guide to",Jennifer,Crystal,16348,12969
phase6_prompt_ee98b201aeed86ea,train,p6_abba_museum,ABBA,phase6_train_pair_393ae6d05aad0e9c,not_applicable,Thomas,Andrew,"At the museum, Thomas spoke with Andrew. Later, Andrew offered the exhibit guide to",Thomas,Andrew,5658,6858
phase6_prompt_f652fa9751e92634,train,p6_abba_museum,ABBA,phase6_train_pair_a800e9aa21775598,not_applicable,Andrew,Lily,"At the museum, Andrew spoke with Lily. Later, Lily offered the exhibit guide to",Andrew,Lily,6858,20037
phase6_prompt_00c1e116b61be1bf,train,p6_abba_train,ABBA,phase6_train_pair_36d47e27c6c49e69,not_applicable,Lily,Thomas,"During the train ride, Lily sat beside Thomas. Before leaving, Thomas returned the travel journal to",Lily,Thomas,20037,5658
phase6_prompt_0831da51a8693ddd,train,p6_abba_train,ABBA,phase6_train_pair_a16bca94da39e9e8,not_applicable,Olivia,Crystal,"During the train ride, Olivia sat beside Crystal. Before leaving, Crystal returned the travel journal to",Olivia,Crystal,33911,12969
phase6_prompt_0e65afa124d0dbc9,train,p6_abba_train,ABBA,phase6_train_pair_b498e54e1537a07c,not_applicable,Andrew,Mary,"During the train ride, Andrew sat beside Mary. Before leaving, Mary returned the travel journal to",Andrew,Mary,6858,5335
phase6_prompt_1d5cf857015e836a,train,p6_abba_train,ABBA,phase6_train_pair_a83f57603b76b131,not_applicable,Michael,Jennifer,"During the train ride, Michael sat beside Jennifer. Before leaving, Jennifer returned the travel journal to",Michael,Jennifer,3899,16348
phase6_prompt_286a30c26f6438f4,train,p6_abba_train,ABBA,phase6_train_pair_7e0dcd26f289b5b7,not_applicable,Lucy,Amanda,"During the train ride, Lucy sat beside Amanda. Before leaving, Amanda returned the travel journal to",Lucy,Amanda,22162,23040
phase6_prompt_348df1f3293a406a,train,p6_abba_train,ABBA,phase6_train_pair_8d853d0ee2b4b7fb,not_applicable,Mary,Michael,"During the train ride, Mary sat beside Michael. Before leaving, Michael returned the travel journal to",Mary,Michael,5335,3899
phase6_prompt_49db9f3c2ccfa92b,train,p6_abba_train,ABBA,phase6_train_pair_0cb59f76f0d7aaf0,not_applicable,Michael,Thomas,"During the train ride, Michael sat beside Thomas. Before leaving, Thomas returned the travel journal to",Michael,Thomas,3899,5658
phase6_prompt_4c89d522943651eb,train,p6_abba_train,ABBA,phase6_train_pair_3c70d586e38a9573,not_applicable,Harper,Lily,"During the train ride, Harper sat beside Lily. Before leaving, Lily returned the travel journal to",Harper,Lily,12686,20037
phase6_prompt_4ca4eb9a0141072d,train,p6_abba_train,ABBA,phase6_train_pair_dc938a85469074d6,not_applicable,Andrew,Jennifer,"During the train ride, Andrew sat beside Jennifer. Before leaving, Jennifer returned the travel journal to",Andrew,Jennifer,6858,16348
phase6_prompt_5de8c61aeccceebe,train,p6_abba_train,ABBA,phase6_train_pair_0df12497c7da3f0e,not_applicable,Mary,Amanda,"During the train ride, Mary sat beside Amanda. Before leaving, Amanda returned the travel journal to",Mary,Amanda,5335,23040
phase6_prompt_609d2cf415baff01,train,p6_abba_train,ABBA,phase6_train_pair_7d87b776c508bd6a,not_applicable,Andrew,Amanda,"During the train ride, Andrew sat beside Amanda. Before leaving, Amanda returned the travel journal to",Andrew,Amanda,6858,23040
phase6_prompt_78442ca83f582367,train,p6_abba_train,ABBA,phase6_train_pair_39f0f4b7e3539292,not_applicable,Mary,Lucy,"During the train ride, Mary sat beside Lucy. Before leaving, Lucy returned the travel journal to",Mary,Lucy,5335,22162
phase6_prompt_79bfa33d39762901,train,p6_abba_train,ABBA,phase6_train_pair_aa688ea407a76e8d,not_applicable,Naomi,Michael,"During the train ride, Naomi sat beside Michael. Before leaving, Michael returned the travel journal to",Naomi,Michael,40474,3899
phase6_prompt_8279c233a246171f,train,p6_abba_train,ABBA,phase6_train_pair_c47dd8dcefdd869a,not_applicable,Thomas,Jennifer,"During the train ride, Thomas sat beside Jennifer. Before leaving, Jennifer returned the travel journal to",Thomas,Jennifer,5658,16348
phase6_prompt_92128a677991e07d,train,p6_abba_train,ABBA,phase6_train_pair_c437d8d87fae9e0b,not_applicable,Lily,Lucy,"During the train ride, Lily sat beside Lucy. Before leaving, Lucy returned the travel journal to",Lily,Lucy,20037,22162
phase6_prompt_9589af6161a7136f,train,p6_abba_train,ABBA,phase6_train_pair_016009d861756238,not_applicable,Jennifer,Lily,"During the train ride, Jennifer sat beside Lily. Before leaving, Lily returned the travel journal to",Jennifer,Lily,16348,20037
phase6_prompt_98cff9323842ee4c,train,p6_abba_train,ABBA,phase6_train_pair_9a40d151f4337457,not_applicable,Michael,Lily,"During the train ride, Michael sat beside Lily. Before leaving, Lily returned the travel journal to",Michael,Lily,3899,20037
phase6_prompt_a06676d578a60c63,train,p6_abba_train,ABBA,phase6_train_pair_a7aec391f2b0ac18,not_applicable,Jennifer,Lucy,"During the train ride, Jennifer sat beside Lucy. Before leaving, Lucy returned the travel journal to",Jennifer,Lucy,16348,22162
phase6_prompt_a95050a4040dd770,train,p6_abba_train,ABBA,phase6_train_pair_49d530d498c59bcc,not_applicable,Harper,Lucy,"During the train ride, Harper sat beside Lucy. Before leaving, Lucy returned the travel journal to",Harper,Lucy,12686,22162
phase6_prompt_d6b2b70750fbba4a,train,p6_abba_train,ABBA,phase6_train_pair_e90e5716bb3a3bf0,not_applicable,Olivia,Michael,"During the train ride, Olivia sat beside Michael. Before leaving, Michael returned the travel journal to",Olivia,Michael,33911,3899
phase6_prompt_e1f2122ca34f2431,train,p6_abba_train,ABBA,phase6_train_pair_bc64cbdace4a5b56,not_applicable,Thomas,Amanda,"During the train ride, Thomas sat beside Amanda. Before leaving, Amanda returned the travel journal to",Thomas,Amanda,5658,23040
phase6_prompt_e7a807a7cb731e66,train,p6_abba_train,ABBA,phase6_train_pair_b649ebf1fe13761c,not_applicable,Lucy,Lily,"During the train ride, Lucy sat beside Lily. Before leaving, Lily returned the travel journal to",Lucy,Lily,22162,20037
phase6_prompt_eb375a11fb9308d1,train,p6_abba_train,ABBA,phase6_train_pair_49cc19519e786819,not_applicable,Olivia,Lucy,"During the train ride, Olivia sat beside Lucy. Before leaving, Lucy returned the travel journal to",Olivia,Lucy,33911,22162
phase6_prompt_f6700de4630778c2,train,p6_abba_train,ABBA,phase6_train_pair_6ff6566ef8e1d8a4,not_applicable,Thomas,Harper,"During the train ride, Thomas sat beside Harper. Before leaving, Harper returned the travel journal to",Thomas,Harper,5658,12686
phase6_prompt_154acf0e328e7b16,train,p6_baba_kitchen,BABA,phase6_train_pair_787252b742c57f8b,not_applicable,Thomas,Mary,"In the kitchen, Mary worked with Thomas. After dinner, Mary passed the recipe card to",Thomas,Mary,5658,5335
phase6_prompt_17ac58c8c9afee0e,train,p6_baba_kitchen,BABA,phase6_train_pair_c8800df3e0f528dd,not_applicable,Mary,Harper,"In the kitchen, Harper worked with Mary. After dinner, Harper passed the recipe card to",Mary,Harper,5335,12686
phase6_prompt_1acdc56e81e8c3e7,train,p6_baba_kitchen,BABA,phase6_train_pair_0cb59f76f0d7aaf0,not_applicable,Michael,Thomas,"In the kitchen, Thomas worked with Michael. After dinner, Thomas passed the recipe card to",Michael,Thomas,3899,5658
phase6_prompt_233a0d9c8136748e,train,p6_baba_kitchen,BABA,phase6_train_pair_f0bb54171b45eefa,not_applicable,Amanda,Andrew,"In the kitchen, Andrew worked with Amanda. After dinner, Andrew passed the recipe card to",Amanda,Andrew,23040,6858
phase6_prompt_2f1271de4c2f7d44,train,p6_baba_kitchen,BABA,phase6_train_pair_6ab504da4d97fbae,not_applicable,Crystal,Michael,"In the kitchen, Michael worked with Crystal. After dinner, Michael passed the recipe card to",Crystal,Michael,12969,3899
phase6_prompt_35bdb5154d5131bc,train,p6_baba_kitchen,BABA,phase6_train_pair_7fb315cf333c1f6a,not_applicable,Amanda,Harper,"In the kitchen, Harper worked with Amanda. After dinner, Harper passed the recipe card to",Amanda,Harper,23040,12686
phase6_prompt_45aa79e52ec63535,train,p6_baba_kitchen,BABA,phase6_train_pair_54a64baa504237ea,not_applicable,Amanda,Michael,"In the kitchen, Michael worked with Amanda. After dinner, Michael passed the recipe card to",Amanda,Michael,23040,3899
phase6_prompt_4deb0e7e976291ad,train,p6_baba_kitchen,BABA,phase6_train_pair_dd643b0101ba35e4,not_applicable,Lucy,Thomas,"In the kitchen, Thomas worked with Lucy. After dinner, Thomas passed the recipe card to",Lucy,Thomas,22162,5658
phase6_prompt_4f630d975154453c,train,p6_baba_kitchen,BABA,phase6_train_pair_4d22cc70c927c3b4,not_applicable,Thomas,Michael,"In the kitchen, Michael worked with Thomas. After dinner, Michael passed the recipe card to",Thomas,Michael,5658,3899
phase6_prompt_6ee2a9ecfa76eccd,train,p6_baba_kitchen,BABA,phase6_train_pair_dc938a85469074d6,not_applicable,Andrew,Jennifer,"In the kitchen, Jennifer worked with Andrew. After dinner, Jennifer passed the recipe card to",Andrew,Jennifer,6858,16348
phase6_prompt_801fcb5e06b96de4,train,p6_baba_kitchen,BABA,phase6_train_pair_a9df0ce7a731111a,not_applicable,Harper,Naomi,"In the kitchen, Naomi worked with Harper. After dinner, Naomi passed the recipe card to",Harper,Naomi,12686,40474
phase6_prompt_87cb139fd8b68608,train,p6_baba_kitchen,BABA,phase6_train_pair_7d87b776c508bd6a,not_applicable,Andrew,Amanda,"In the kitchen, Amanda worked with Andrew. After dinner, Amanda passed the recipe card to",Andrew,Amanda,6858,23040
phase6_prompt_8fc30f6efd826023,train,p6_baba_kitchen,BABA,phase6_train_pair_d272318de37db06b,not_applicable,Jennifer,Andrew,"In the kitchen, Andrew worked with Jennifer. After dinner, Andrew passed the recipe card to",Jennifer,Andrew,16348,6858
phase6_prompt_90d1edfef2d52bca,train,p6_baba_kitchen,BABA,phase6_train_pair_fcf79e928c6bd89e,not_applicable,Lucy,Michael,"In the kitchen, Michael worked with Lucy. After dinner, Michael passed the recipe card to",Lucy,Michael,22162,3899
phase6_prompt_92cb976855fcf81c,train,p6_baba_kitchen,BABA,phase6_train_pair_aa688ea407a76e8d,not_applicable,Naomi,Michael,"In the kitchen, Michael worked with Naomi. After dinner, Michael passed the recipe card to",Naomi,Michael,40474,3899
phase6_prompt_962206b48f61e518,train,p6_baba_kitchen,BABA,phase6_train_pair_49d530d498c59bcc,not_applicable,Harper,Lucy,"In the kitchen, Lucy worked with Harper. After dinner, Lucy passed the recipe card to",Harper,Lucy,12686,22162
phase6_prompt_9f1dd1d5e012577a,train,p6_baba_kitchen,BABA,phase6_train_pair_254cc9622d8a7a0e,not_applicable,Crystal,Andrew,"In the kitchen, Andrew worked with Crystal. After dinner, Andrew passed the recipe card to",Crystal,Andrew,12969,6858
phase6_prompt_b37f480c116175f6,train,p6_baba_kitchen,BABA,phase6_train_pair_6142a7d0bd822d6c,not_applicable,Amanda,Lucy,"In the kitchen, Lucy worked with Amanda. After dinner, Lucy passed the recipe card to",Amanda,Lucy,23040,22162
phase6_prompt_bd976645ba0dfe1f,train,p6_baba_kitchen,BABA,phase6_train_pair_7b9ec9bc690b226e,not_applicable,Jennifer,Olivia,"In the kitchen, Olivia worked with Jennifer. After dinner, Olivia passed the recipe card to",Jennifer,Olivia,16348,33911
phase6_prompt_c020f0658ed19bcc,train,p6_baba_kitchen,BABA,phase6_train_pair_ba75435af5018689,not_applicable,Michael,Lucy,"In the kitchen, Lucy worked with Michael. After dinner, Lucy passed the recipe card to",Michael,Lucy,3899,22162
phase6_prompt_cf9910982daf1969,train,p6_baba_kitchen,BABA,phase6_train_pair_71aeb7096f8da519,not_applicable,Crystal,Mary,"In the kitchen, Mary worked with Crystal. After dinner, Mary passed the recipe card to",Crystal,Mary,12969,5335
